date,open,high,low,close,amount,volume
2012-11-27,129.33,129.33,129.33,129.33,11440.0,0.0
2012-11-28,129.36,129.36,129.36,129.36,10710.0,0.0
2012-11-29,129.45,129.45,129.45,129.45,9810.0,0.0
2012-11-30,129.49,129.49,129.49,129.49,10070.0,0.0
2012-12-03,129.48,129.48,129.48,129.48,9190.0,0.0
2012-12-04,129.43,129.43,129.43,129.43,8940.0,0.0
2012-12-05,129.4,129.4,129.4,129.4,9680.0,0.0
2012-12-06,129.3,129.3,129.3,129.3,10620.0,0.0
2012-12-07,129.3,129.3,129.3,129.3,12460.0,0.0
2012-12-10,129.31,129.31,129.31,129.31,9800.0,0.0
2012-12-11,129.35,129.35,129.35,129.35,8490.0,0.0
2012-12-12,129.35,129.35,129.35,129.35,9950.0,0.0
2012-12-13,129.36,129.36,129.36,129.36,10660.0,0.0
2012-12-14,129.3,129.3,129.3,129.3,9710.0,0.0
2012-12-17,129.34,129.34,129.34,129.34,9900.0,0.0
2012-12-18,129.34,129.34,129.34,129.34,11600.0,0.0
2012-12-19,129.29,129.29,129.29,129.29,11740.0,0.0
2012-12-20,129.23,129.23,129.23,129.23,11870.0,0.0
2012-12-21,129.24,129.24,129.24,129.24,13300.0,0.0
2012-12-24,129.28,129.28,129.28,129.28,11860.0,0.0
2012-12-25,129.33,129.33,129.33,129.33,11018.0,0.0
2012-12-26,129.35,129.35,129.35,129.35,11528.0,0.0
2012-12-27,129.47,129.47,129.47,129.47,5920.0,0.0
2012-12-28,129.49,129.49,129.49,129.49,7430.0,0.0
2012-12-31,129.53,129.53,129.53,129.53,5560.0,0.0
2013-01-04,129.4,129.4,129.4,129.4,5670.0,0.0
2013-01-05,129.45,129.45,129.45,129.45,2780.0,0.0
2013-01-06,129.48,129.48,129.48,129.48,1950.0,0.0
2013-01-07,129.52,129.52,129.52,129.52,2840.0,0.0
2013-01-08,129.58,129.58,129.58,129.58,5300.0,0.0
2013-01-09,129.63,129.63,129.63,129.63,7880.0,0.0
2013-01-10,129.54,129.54,129.54,129.54,8060.0,0.0
2013-01-11,129.47,129.47,129.47,129.47,7850.0,0.0
2013-01-14,129.5,129.5,129.5,129.5,8213.0,0.0
2013-01-15,129.53,129.53,129.53,129.53,7990.0,0.0
2013-01-16,129.56,129.56,129.56,129.56,7780.0,0.0
2013-01-17,129.61,129.61,129.61,129.61,7990.0,0.0
2013-01-18,129.73,129.73,129.73,129.73,8390.0,0.0
2013-01-21,129.78,129.78,129.78,129.78,8040.0,0.0
2013-01-22,129.79,129.79,129.79,129.79,7620.0,0.0
2013-01-23,129.85,129.85,129.85,129.85,8000.0,0.0
2013-01-24,129.79,129.79,129.79,129.79,9780.0,0.0
2013-01-25,129.79,129.79,129.79,129.79,7952.0,0.0
2013-01-28,129.79,129.79,129.79,129.79,7200.0,0.0
2013-01-29,129.77,129.77,129.77,129.77,7890.0,0.0
2013-01-30,129.78,129.78,129.78,129.78,8100.0,0.0
2013-01-31,129.75,129.75,129.75,129.75,11370.0,0.0
2013-02-01,129.87,129.87,129.87,129.87,10640.0,0.0
2013-02-04,129.9,129.9,129.9,129.9,15400.0,0.0
2013-02-05,129.96,129.96,129.96,129.96,13940.0,0.0
2013-02-06,129.98,129.98,129.98,129.98,13220.0,0.0
2013-02-07,129.98,129.98,129.98,129.98,7560.0,0.0
2013-02-08,130.01,130.01,130.01,130.01,3660.0,0.0
2013-02-16,130.1,130.1,130.1,130.1,1090.0,0.0
2013-02-17,130.16,130.16,130.16,130.16,1590.0,0.0
2013-02-18,130.15,130.15,130.15,130.15,2480.0,0.0
2013-02-19,130.16,130.16,130.16,130.16,8200.0,0.0
2013-02-20,130.33,130.33,130.33,130.33,8560.0,0.0
2013-02-21,130.32,130.32,130.32,130.32,7920.0,0.0
2013-02-22,130.28,130.28,130.28,130.28,12570.0,0.0
2013-02-25,130.21,130.21,130.21,130.21,11400.0,0.0
2013-02-26,130.24,130.24,130.24,130.24,7250.0,0.0
2013-02-27,130.26,130.26,130.26,130.26,7290.0,0.0
2013-02-28,130.22,130.22,130.22,130.22,8130.0,0.0
2013-03-01,130.27,130.27,130.27,130.27,6790.0,0.0
2013-03-04,130.33,130.33,130.33,130.33,8370.0,0.0
2013-03-05,130.4,130.4,130.4,130.4,9150.0,0.0
2013-03-06,130.4,130.4,130.4,130.4,9800.0,0.0
2013-03-07,130.35,130.35,130.35,130.35,8700.0,0.0
2013-03-08,130.33,130.33,130.33,130.33,9050.0,0.0
2013-03-11,130.36,130.36,130.36,130.36,9150.0,0.0
2013-03-12,130.37,130.37,130.37,130.37,9130.0,0.0
2013-03-13,130.4,130.4,130.4,130.4,9870.0,0.0
2013-03-14,130.37,130.37,130.37,130.37,8690.0,0.0
2013-03-15,130.36,130.36,130.36,130.36,9090.0,0.0
2013-03-18,130.37,130.37,130.37,130.37,4780.0,0.0
2013-03-19,130.41,130.41,130.41,130.41,9630.0,0.0
2013-03-20,130.46,130.46,130.46,130.46,11580.0,0.0
2013-03-21,130.46,130.46,130.46,130.46,11910.0,0.0
2013-03-22,130.46,130.46,130.46,130.46,10980.0,0.0
2013-03-25,130.51,130.51,130.51,130.51,10650.0,0.0
2013-03-26,130.51,130.51,130.51,130.51,9340.0,0.0
2013-03-27,130.53,130.53,130.53,130.53,10880.0,0.0
2013-03-28,130.61,130.61,130.61,130.61,9480.0,0.0
2013-03-29,130.62,130.62,130.62,130.62,10770.0,0.0
2013-04-01,130.85,130.85,130.85,130.85,8253.8,0.0
2013-04-02,131.07,131.07,131.07,131.07,13810.0,0.0
2013-04-03,131.16,131.16,131.16,131.16,14090.0,0.0
2013-04-07,131.39,131.39,131.39,131.39,3960.0,0.0
2013-04-08,131.32,131.32,131.32,131.32,7260.0,0.0
2013-04-09,131.37,131.37,131.37,131.37,15510.0,0.0
2013-04-10,131.44,131.44,131.44,131.44,13490.0,0.0
2013-04-11,131.43,131.43,131.43,131.43,10260.0,0.0
2013-04-12,131.43,131.43,131.43,131.43,13730.0,0.0
2013-04-15,131.77,131.77,131.77,131.77,12290.0,0.0
2013-04-16,132.12,132.12,132.12,132.12,13050.0,0.0
2013-04-17,132.04,132.04,132.04,132.04,12420.0,0.0
2013-04-18,131.87,131.87,131.87,131.87,11930.0,0.0
2013-04-19,131.77,131.77,131.77,131.77,4880.0,0.0
2013-04-22,131.6,131.6,131.6,131.6,2520.0,0.0
2013-04-23,131.82,131.82,131.82,131.82,5380.0,0.0
2013-04-24,131.92,131.92,131.92,131.92,6240.0,0.0
2013-04-25,132.06,132.06,132.06,132.06,5140.0,0.0
2013-04-26,132.09,132.09,132.09,132.09,4610.0,0.0
2013-04-27,132.16,132.16,132.16,132.16,220.0,0.0
2013-04-28,132.12,132.12,132.12,132.12,310.0,0.0
2013-05-02,132.41,132.41,132.41,132.41,6660.0,0.0
2013-05-03,132.45,132.45,132.45,132.45,6310.0,0.0
2013-05-06,132.34,132.34,132.34,132.34,5260.0,0.0
2013-05-07,132.44,132.44,132.44,132.44,3030.0,0.0
2013-05-08,132.4,132.4,132.4,132.4,3650.0,0.0
2013-05-09,132.45,132.45,132.45,132.45,4810.0,0.0
2013-05-10,132.5,132.5,132.5,132.5,2280.0,0.0
2013-05-13,132.54,132.54,132.54,132.54,3020.0,0.0
2013-05-14,132.56,132.56,132.56,132.56,3540.0,0.0
2013-05-15,132.58,132.58,132.58,132.58,2850.0,0.0
2013-05-16,132.63,132.63,132.63,132.63,2990.0,0.0
2013-05-17,132.59,132.59,132.59,132.59,2070.0,0.0
2013-05-20,132.58,132.58,132.58,132.58,2110.0,0.0
2013-05-21,132.6,132.6,132.6,132.6,1220.0,0.0
2013-05-22,132.65,132.65,132.65,132.65,1260.0,0.0
2013-05-23,132.62,132.62,132.62,132.62,1790.0,0.0
2013-05-24,132.68,132.68,132.68,132.68,2010.0,0.0
2013-05-27,132.72,132.72,132.72,132.72,860.0,0.0
2013-05-28,132.73,132.73,132.73,132.73,590.0,0.0
2013-05-29,132.69,132.69,132.69,132.69,710.0,0.0
2013-05-30,132.64,132.64,132.64,132.64,2090.0,0.0
2013-05-31,132.66,132.66,132.66,132.66,1210.0,0.0
2013-06-03,132.58,132.58,132.58,132.58,620.0,0.0
2013-06-04,132.5,132.5,132.5,132.5,920.0,0.0
2013-06-05,132.45,132.45,132.45,132.45,1120.0,0.0
2013-06-06,132.43,132.43,132.43,132.43,1090.0,0.0
2013-06-07,132.32,132.32,132.32,132.32,1310.0,0.0
2013-06-08,132.29,132.29,132.29,132.29,1600.0,0.0
2013-06-09,132.71,132.71,132.71,132.71,1700.0,0.0
2013-06-13,132.59,132.59,132.59,132.59,2370.0,0.0
2013-06-14,132.44,132.44,132.44,132.44,2040.0,0.0
2013-06-17,132.41,132.41,132.41,132.41,2040.0,0.0
2013-06-18,132.31,132.31,132.31,132.31,2210.0,0.0
2013-06-19,131.7,131.7,131.7,131.7,2160.0,0.0
2013-06-20,130.65,130.65,130.65,130.65,2510.0,0.0
2013-06-21,131.04,131.04,131.04,131.04,2420.0,0.0
2013-06-24,131.09,131.09,131.09,131.09,2280.0,0.0
2013-06-25,131.23,131.23,131.23,131.23,2520.0,0.0
2013-06-26,131.91,131.91,131.91,131.91,1710.0,0.0
2013-06-27,132.1,132.1,132.1,132.1,2380.0,0.0
2013-06-28,132.22,132.22,132.22,132.22,3050.0,0.0
2013-07-01,132.21,132.21,132.21,132.21,1270.0,0.0
2013-07-02,132.21,132.21,132.21,132.21,1430.0,0.0
2013-07-03,132.18,132.18,132.18,132.18,1130.0,0.0
2013-07-04,132.21,132.21,132.21,132.21,610.0,0.0
2013-07-05,132.24,132.24,132.24,132.24,1130.0,0.0
2013-07-08,132.16,132.16,132.16,132.16,1050.0,0.0
2013-07-09,132.14,132.14,132.14,132.14,720.0,0.0
2013-07-10,131.67,131.67,131.67,131.67,30.0,0.0
2013-07-11,131.51,131.51,131.51,131.51,570.0,0.0
2013-07-12,131.42,131.42,131.42,131.42,1280.0,0.0
2013-07-15,131.4,131.4,131.4,131.4,760.0,0.0
2013-07-16,131.27,131.27,131.27,131.27,610.0,0.0
2013-07-17,130.88,130.88,130.88,130.88,710.0,0.0
2013-07-18,130.85,130.85,130.85,130.85,370.0,0.0
2013-07-19,130.76,130.76,130.76,130.76,250.0,0.0
2013-07-22,130.48,130.48,130.48,130.48,350.0,0.0
2013-07-23,130.34,130.34,130.34,130.34,320.0,0.0
2013-07-24,129.85,129.85,129.85,129.85,8590.0,0.0
2013-07-25,130.55,130.55,130.55,130.55,1930.0,0.0
2013-07-26,130.57,130.57,130.57,130.57,1300.0,0.0
2013-07-29,130.52,130.52,130.52,130.52,320.0,0.0
2013-07-30,130.58,130.58,130.58,130.58,590.0,0.0
2013-07-31,130.67,130.67,130.67,130.67,710.0,0.0
2013-08-01,130.8,130.8,130.8,130.8,750.0,0.0
2013-08-02,130.86,130.86,130.86,130.86,1990.0,0.0
2013-08-05,130.81,130.81,130.81,130.81,660.0,0.0
2013-08-06,130.74,130.74,130.74,130.74,1060.0,0.0
2013-08-07,130.33,130.33,130.33,130.33,310.0,0.0
2013-08-08,129.87,129.87,129.87,129.87,600.0,0.0
2013-08-09,129.8,129.8,129.8,129.8,970.0,0.0
2013-08-12,129.65,129.65,129.65,129.65,950.0,0.0
2013-08-13,129.06,129.06,129.06,129.06,590.0,0.0
2013-08-14,128.75,128.75,128.75,128.75,1800.0,0.0
2013-08-15,128.63,128.63,128.63,128.63,3800.0,0.0
2013-08-16,128.73,128.73,128.73,128.73,3520.0,0.0
2013-08-19,128.35,128.35,128.35,128.35,1500.0,0.0
2013-08-20,127.94,127.94,127.94,127.94,790.0,0.0
2013-08-21,128.12,128.12,128.12,128.12,980.0,0.0
2013-08-22,128.14,128.14,128.14,128.14,570.0,0.0
2013-08-23,128.47,128.47,128.47,128.47,2000.0,0.0
2013-08-26,128.7,128.7,128.7,128.7,680.0,0.0
2013-08-27,128.63,128.63,128.63,128.63,1640.0,0.0
2013-08-28,128.27,128.27,128.27,128.27,730.0,0.0
2013-08-29,128.23,128.23,128.23,128.23,1040.0,0.0
2013-08-30,128.28,128.28,128.28,128.28,370.0,0.0
2013-09-02,128.26,128.26,128.26,128.26,150.0,0.0
2013-09-03,128.27,128.27,128.27,128.27,0.0,0.0
2013-09-04,128.12,128.12,128.12,128.12,620.0,0.0
2013-09-05,128.15,128.15,128.15,128.15,1450.0,0.0
2013-09-06,128.24,128.24,128.24,128.24,1390.0,0.0
2013-09-09,128.1,128.1,128.1,128.1,560.0,0.0
2013-09-10,127.92,127.92,127.92,127.92,1000.0,0.0
2013-09-11,127.61,127.61,127.61,127.61,810.0,0.0
2013-09-12,127.47,127.47,127.47,127.47,640.0,0.0
2013-09-13,127.41,127.41,127.41,127.41,640.0,0.0
2013-09-16,127.53,127.53,127.53,127.53,790.0,0.0
2013-09-17,127.89,127.89,127.89,127.89,470.0,0.0
2013-09-18,127.97,127.97,127.97,127.97,850.0,0.0
2013-09-22,128.62,128.62,128.62,128.62,350.0,0.0
2013-09-23,128.54,128.54,128.54,128.54,700.0,0.0
2013-09-24,128.44,128.44,128.44,128.44,930.0,0.0
2013-09-25,128.53,128.53,128.53,128.53,810.0,0.0
2013-09-26,128.74,128.74,128.74,128.74,490.0,0.0
2013-09-27,128.68,128.68,128.68,128.68,530.0,0.0
2013-09-29,128.66,128.66,128.66,128.66,300.0,0.0
2013-09-30,128.72,128.72,128.72,128.72,720.0,0.0
2013-10-08,128.81,128.81,128.81,128.81,1050.0,0.0
2013-10-09,128.74,128.74,128.74,128.74,3110.0,0.0
2013-10-10,128.82,128.82,128.82,128.82,2320.0,0.0
2013-10-11,128.8,128.8,128.8,128.8,2240.0,0.0
2013-10-12,128.82,128.82,128.82,128.82,1440.0,0.0
2013-10-14,128.52,128.52,128.52,128.52,1610.0,0.0
2013-10-15,128.42,128.42,128.42,128.42,2330.0,0.0
2013-10-16,128.31,128.31,128.31,128.31,2610.0,0.0
2013-10-17,128.23,128.23,128.23,128.23,5200.0,0.0
2013-10-18,128.12,128.12,128.12,128.12,2210.0,0.0
2013-10-21,128.07,128.07,128.07,128.07,1580.0,0.0
2013-10-22,127.99,127.99,127.99,127.99,3740.0,0.0
2013-10-23,127.85,127.85,127.85,127.85,5450.0,0.0
2013-10-24,127.65,127.65,127.65,127.65,6120.0,0.0
2013-10-25,127.61,127.61,127.61,127.61,3800.0,0.0
2013-10-28,127.63,127.63,127.63,127.63,1150.0,0.0
2013-10-29,127.54,127.54,127.54,127.54,1435.0,0.0
2013-10-30,127.41,127.41,127.41,127.41,13634.0,0.0
2013-10-31,127.63,127.63,127.63,127.63,4531.0,0.0
2013-11-01,127.82,127.82,127.82,127.82,3470.0,0.0
2013-11-04,127.76,127.76,127.76,127.76,5030.0,0.0
2013-11-05,127.61,127.61,127.61,127.61,6360.0,0.0
2013-11-06,127.44,127.44,127.44,127.44,5110.0,0.0
2013-11-07,126.9,126.9,126.9,126.9,7210.0,0.0
2013-11-08,126.66,126.66,126.66,126.66,8890.0,0.0
2013-11-11,125.95,125.95,125.95,125.95,5020.0,0.0
2013-11-12,125.94,125.94,125.94,125.94,5990.0,0.0
2013-11-13,125.43,125.43,125.43,125.43,5520.0,0.0
2013-11-14,125.13,125.13,125.13,125.13,6370.0,0.0
2013-11-15,124.58,124.58,124.58,124.58,6200.0,0.0
2013-11-18,124.4,124.4,124.4,124.4,6250.0,0.0
2013-11-19,124.1,124.1,124.1,124.1,5090.0,0.0
2013-11-20,123.69,123.69,123.69,123.69,2620.0,0.0
2013-11-21,123.68,123.68,123.68,123.68,4130.0,0.0
2013-11-22,124.32,124.32,124.32,124.32,3060.0,0.0
2013-11-25,124.33,124.33,124.33,124.33,4005.0,0.0
2013-11-26,124.38,124.38,124.38,124.38,4910.0,0.0
2013-11-27,124.72,124.72,124.72,124.72,10645.0,0.0
2013-11-28,125.37,125.37,125.37,125.37,5890.0,0.0
2013-11-29,126.01,126.01,126.01,126.01,5520.0,0.0
2013-12-02,125.41,125.41,125.41,125.41,5640.0,0.0
2013-12-03,125.77,125.77,125.77,125.77,6330.0,0.0
2013-12-04,125.65,125.65,125.65,125.65,3720.0,0.0
2013-12-05,125.37,125.37,125.37,125.37,3630.0,0.0
2013-12-06,125.37,125.37,125.37,125.37,4800.0,0.0
2013-12-09,125.07,125.07,125.07,125.07,2380.0,0.0
2013-12-10,124.54,124.54,124.54,124.54,4060.0,0.0
2013-12-11,124.2,124.2,124.2,124.2,3730.0,0.0
2013-12-12,124.35,124.35,124.35,124.35,3560.0,0.0
2013-12-13,124.91,124.91,124.91,124.91,5070.0,0.0
2013-12-16,124.85,124.85,124.85,124.85,4590.0,0.0
2013-12-17,124.85,124.85,124.85,124.85,3580.0,0.0
2013-12-18,124.78,124.78,124.78,124.78,3430.0,0.0
2013-12-19,124.62,124.62,124.62,124.62,3580.0,0.0
2013-12-20,124.59,124.59,124.59,124.59,3510.0,0.0
2013-12-23,124.55,124.55,124.55,124.55,3310.0,0.0
2013-12-24,124.7,124.7,124.7,124.7,920.0,0.0
2013-12-25,124.75,124.75,124.75,124.75,1520.0,0.0
2013-12-26,124.81,124.81,124.81,124.81,1200.0,0.0
2013-12-27,124.77,124.77,124.77,124.77,1710.0,0.0
2013-12-30,124.85,124.85,124.85,124.85,1990.0,0.0
2013-12-31,124.82,124.82,124.82,124.82,1460.0,0.0
2014-01-02,124.68,124.68,124.68,124.68,2120.0,0.0
2014-01-03,124.54,124.54,124.54,124.54,1400.0,0.0
2014-01-06,124.52,124.52,124.52,124.52,2050.0,0.0
2014-01-07,124.44,124.44,124.44,124.44,1860.0,0.0
2014-01-08,124.62,124.62,124.62,124.62,1970.0,0.0
2014-01-09,124.75,124.75,124.75,124.75,3390.0,0.0
2014-01-10,124.88,124.88,124.88,124.88,2510.0,0.0
2014-01-13,124.91,124.91,124.91,124.91,4330.0,0.0
2014-01-14,124.9,124.9,124.9,124.9,2180.0,0.0
2014-01-15,125.05,125.05,125.05,125.05,2000.0,0.0
2014-01-16,125.0,125.0,125.0,125.0,3500.0,0.0
2014-01-17,124.97,124.97,124.97,124.97,2660.0,0.0
2014-01-20,125.01,125.01,125.01,125.01,2120.0,0.0
2014-01-21,125.23,125.23,125.23,125.23,3590.0,0.0
2014-01-22,125.49,125.49,125.49,125.49,4370.0,0.0
2014-01-23,125.68,125.68,125.68,125.68,3060.0,0.0
2014-01-24,125.55,125.55,125.55,125.55,2820.0,0.0
2014-01-26,125.85,125.85,125.85,125.85,1030.0,0.0
2014-01-27,125.94,125.94,125.94,125.94,6830.0,0.0
2014-01-28,126.11,126.11,126.11,126.11,3940.0,0.0
2014-01-29,126.07,126.07,126.07,126.07,2710.0,0.0
2014-01-30,126.01,126.01,126.01,126.01,1120.0,0.0
2014-02-07,126.35,126.35,126.35,126.35,1740.0,0.0
2014-02-08,126.4,126.4,126.4,126.4,2020.0,0.0
2014-02-10,126.34,126.34,126.34,126.34,2960.0,0.0
2014-02-11,126.34,126.34,126.34,126.34,4140.0,0.0
2014-02-12,126.32,126.32,126.32,126.32,4990.0,0.0
2014-02-13,126.37,126.37,126.37,126.37,5430.0,0.0
2014-02-14,126.4,126.4,126.4,126.4,5590.0,0.0
2014-02-17,126.38,126.38,126.38,126.38,5680.0,0.0
2014-02-18,126.28,126.28,126.28,126.28,5610.0,0.0
2014-02-19,126.19,126.19,126.19,126.19,3810.0,0.0
2014-02-20,126.19,126.19,126.19,126.19,4050.0,0.0
2014-02-21,126.25,126.25,126.25,126.25,3790.0,0.0
2014-02-24,126.41,126.41,126.41,126.41,4060.0,0.0
2014-02-25,127.41,127.41,127.41,127.41,6095.0,0.0
2014-02-26,127.28,127.28,127.28,127.28,7990.0,0.0
2014-02-27,127.86,127.86,127.86,127.86,4950.0,0.0
2014-02-28,127.66,127.66,127.66,127.66,6345.0,0.0
2014-03-03,127.48,127.48,127.48,127.48,4350.0,0.0
2014-03-04,127.02,127.02,127.02,127.02,6775.0,0.0
2014-03-05,127.0,127.0,127.0,127.0,5700.0,0.0
2014-03-06,126.92,126.92,126.92,126.92,5350.0,0.0
2014-03-07,126.99,126.99,126.99,126.99,6080.0,0.0
2014-03-10,127.23,127.23,127.23,127.23,5690.0,0.0
2014-03-11,127.15,127.15,127.15,127.15,6600.0,0.0
2014-03-12,127.37,127.37,127.37,127.37,5330.0,0.0
2014-03-13,127.5,127.5,127.5,127.5,5800.0,0.0
2014-03-14,127.57,127.57,127.57,127.57,5080.0,0.0
2014-03-17,127.79,127.79,127.79,127.79,4730.0,0.0
2014-03-18,127.71,127.71,127.71,127.71,4320.0,0.0
2014-03-19,127.64,127.64,127.64,127.64,4260.0,0.0
2014-03-20,127.62,127.62,127.62,127.62,4530.0,0.0
2014-03-21,127.66,127.66,127.66,127.66,4450.0,0.0
2014-03-24,127.71,127.71,127.71,127.71,4230.0,0.0
2014-03-25,127.71,127.71,127.71,127.71,4230.0,0.0
2014-03-26,127.73,127.73,127.73,127.73,4230.0,0.0
2014-03-27,127.72,127.72,127.72,127.72,3670.0,0.0
2014-03-28,127.61,127.61,127.61,127.61,2450.0,0.0
2014-03-31,127.79,127.79,127.79,127.79,2700.0,0.0
2014-04-01,127.8,127.8,127.8,127.8,1360.0,0.0
2014-04-02,127.73,127.73,127.73,127.73,2450.0,0.0
2014-04-03,127.63,127.63,127.63,127.63,3880.0,0.0
2014-04-04,127.55,127.55,127.55,127.55,4670.0,0.0
2014-04-08,127.6,127.6,127.6,127.6,3930.0,0.0
2014-04-09,127.57,127.57,127.57,127.57,4330.0,0.0
2014-04-10,127.66,127.66,127.66,127.66,4030.0,0.0
2014-04-11,127.77,127.77,127.77,127.77,4620.0,0.0
2014-04-14,128.03,128.03,128.03,128.03,4160.0,0.0
2014-04-15,128.13,128.13,128.13,128.13,4870.0,0.0
2014-04-16,128.24,128.24,128.24,128.24,3940.0,0.0
2014-04-17,128.78,128.78,128.78,128.78,4810.0,0.0
2014-04-18,128.78,128.78,128.78,128.78,5410.0,0.0
2014-04-21,128.89,128.89,128.89,128.89,3830.0,0.0
2014-04-22,128.9,128.9,128.9,128.9,4210.0,0.0
2014-04-23,128.76,128.76,128.76,128.76,10950.0,0.0
2014-04-24,128.79,128.79,128.79,128.79,5610.0,0.0
2014-04-25,128.75,128.75,128.75,128.75,3430.0,0.0
2014-04-28,128.8,128.8,128.8,128.8,3230.0,0.0
2014-04-29,128.9,128.9,128.9,128.9,2260.0,0.0
2014-04-30,129.0,129.0,129.0,129.0,1840.0,0.0
2014-05-04,129.27,129.27,129.27,129.27,570.0,0.0
2014-05-05,129.3,129.3,129.3,129.3,2170.0,0.0
2014-05-06,129.48,129.48,129.48,129.48,3680.0,0.0
2014-05-07,129.68,129.68,129.68,129.68,4980.0,0.0
2014-05-08,130.03,130.03,130.03,130.03,4590.0,0.0
2014-05-09,131.19,131.19,131.19,131.19,5200.0,0.0
2014-05-12,131.1,131.1,131.1,131.1,5740.0,0.0
2014-05-13,130.94,130.94,130.94,130.94,3090.0,0.0
2014-05-14,130.88,130.88,130.88,130.88,2070.0,0.0
2014-05-15,130.77,130.77,130.77,130.77,1660.0,0.0
2014-05-16,130.72,130.72,130.72,130.72,1880.0,0.0
2014-05-19,130.78,130.78,130.78,130.78,1570.0,0.0
2014-05-20,130.89,130.89,130.89,130.89,1260.0,0.0
2014-05-21,130.89,130.89,130.89,130.89,1710.0,0.0
2014-05-22,130.91,130.91,130.91,130.91,2120.0,0.0
2014-05-23,131.09,131.09,131.09,131.09,1870.0,0.0
2014-05-26,131.06,131.06,131.06,131.06,1290.0,0.0
2014-05-27,131.11,131.11,131.11,131.11,1240.0,0.0
2014-05-28,131.29,131.29,131.29,131.29,4180.0,0.0
2014-05-29,131.56,131.56,131.56,131.56,2020.0,0.0
2014-05-30,131.86,131.86,131.86,131.86,3590.0,0.0
2014-06-03,132.4,132.4,132.4,132.4,3150.0,0.0
2014-06-04,132.6,132.6,132.6,132.6,2100.0,0.0
2014-06-05,132.47,132.47,132.47,132.47,3990.0,0.0
2014-06-06,132.4,132.4,132.4,132.4,3190.0,0.0
2014-06-09,132.31,132.31,132.31,132.31,2300.0,0.0
2014-06-10,132.44,132.44,132.44,132.44,1770.0,0.0
2014-06-11,132.42,132.42,132.42,132.42,1980.0,0.0
2014-06-12,132.43,132.43,132.43,132.43,2770.0,0.0
2014-06-13,132.32,132.32,132.32,132.32,2495.0,0.0
2014-06-16,132.47,132.47,132.47,132.47,2290.0,0.0
2014-06-17,132.55,132.55,132.55,132.55,2190.0,0.0
2014-06-18,132.57,132.57,132.57,132.57,2580.0,0.0
2014-06-19,132.56,132.56,132.56,132.56,2780.0,0.0
2014-06-20,132.66,132.66,132.66,132.66,2060.0,0.0
2014-06-23,132.67,132.67,132.67,132.67,1840.0,0.0
2014-06-24,132.75,132.75,132.75,132.75,1790.0,0.0
2014-06-25,132.75,132.75,132.75,132.75,2710.0,0.0
2014-06-26,132.8,132.8,132.8,132.8,1720.0,0.0
2014-06-27,132.75,132.75,132.75,132.75,2660.0,0.0
2014-06-30,132.71,132.71,132.71,132.71,1430.0,0.0
2014-07-01,132.57,132.57,132.57,132.57,1167.0,0.0
2014-07-02,132.22,132.22,132.22,132.22,800.0,0.0
2014-07-03,131.98,131.98,131.98,131.98,2007.0,0.0
2014-07-04,131.87,131.87,131.87,131.87,1020.0,0.0
2014-07-07,132.06,132.06,132.06,132.06,1490.0,0.0
2014-07-08,132.13,132.13,132.13,132.13,2350.0,0.0
2014-07-09,132.17,132.17,132.17,132.17,2330.0,0.0
2014-07-10,132.12,132.12,132.12,132.12,2070.0,0.0
2014-07-11,132.14,132.14,132.14,132.14,2400.0,0.0
2014-07-14,132.1,132.1,132.1,132.1,1550.0,0.0
2014-07-15,131.98,131.98,131.98,131.98,1060.0,0.0
2014-07-16,131.44,131.44,131.44,131.44,1460.0,0.0
2014-07-17,131.08,131.08,131.08,131.08,1290.0,0.0
2014-07-18,130.95,130.95,130.95,130.95,1200.0,0.0
2014-07-21,131.02,131.02,131.02,131.02,820.0,0.0
2014-07-22,131.13,131.13,131.13,131.13,860.0,0.0
2014-07-23,131.13,131.13,131.13,131.13,7310.0,0.0
2014-07-24,131.13,131.13,131.13,131.13,2460.0,0.0
2014-07-25,131.19,131.19,131.19,131.19,1470.0,0.0
2014-07-28,131.34,131.34,131.34,131.34,2040.0,0.0
2014-07-29,131.31,131.31,131.31,131.31,1730.0,0.0
2014-07-30,131.28,131.28,131.28,131.28,2020.0,0.0
2014-07-31,131.37,131.37,131.37,131.37,1180.0,0.0
2014-08-01,131.36,131.36,131.36,131.36,2970.0,0.0
2014-08-04,131.65,131.65,131.65,131.65,3030.0,0.0
2014-08-05,131.58,131.58,131.58,131.58,2000.0,0.0
2014-08-06,131.58,131.58,131.58,131.58,1740.0,0.0
2014-08-07,131.54,131.54,131.54,131.54,1910.0,0.0
2014-08-08,131.51,131.51,131.51,131.51,1720.0,0.0
2014-08-11,131.4,131.4,131.4,131.4,1330.0,0.0
2014-08-12,131.41,131.41,131.41,131.41,2050.0,0.0
2014-08-13,131.47,131.47,131.47,131.47,1910.0,0.0
2014-08-14,131.83,131.83,131.83,131.83,2030.0,0.0
2014-08-15,131.95,131.95,131.95,131.95,2120.0,0.0
2014-08-18,131.93,131.93,131.93,131.93,980.0,0.0
2014-08-19,131.9,131.9,131.9,131.9,1300.0,0.0
2014-08-20,131.86,131.86,131.86,131.86,1890.0,0.0
2014-08-21,131.8,131.8,131.8,131.8,500.0,0.0
2014-08-22,131.72,131.72,131.72,131.72,730.0,0.0
2014-08-25,131.89,131.89,131.89,131.89,1420.0,0.0
2014-08-26,131.96,131.96,131.96,131.96,1250.0,0.0
