date,close
2020/03/20,3205.05
2020/03/23,3050.73
2020/03/24,3121.73
2020/03/25,3214
2020/03/26,3169.58
2020/03/27,3157.06
2020/03/30,3155.07
2020/03/31,3238.76
2020/04/01,3230.66
2020/04/02,3318.47
2020/04/03,3317.38
2020/04/07,3436.05
2020/04/08,3405.54
2020/04/09,3411.6
2020/04/10,3334.3
2020/04/13,3264.08
2020/04/14,3343.28
2020/04/15,3331.25
2020/04/16,3338.17
2020/04/17,3386.31
2020/04/20,3407.94
2020/04/21,3379.31
2020/04/22,3455.06
2020/04/23,3419.79
2020/04/24,3380.98
2020/04/27,3418.83
2020/04/28,3458.39
2020/04/29,3433.83
2020/04/30,3513.69
2020/05/06,3591.1
2020/05/07,3602.1
2020/05/08,3614.96
2020/05/11,3562.46
2020/05/12,3580
2020/05/13,3612.82
2020/05/14,3577.62
2020/05/15,3647.05
2020/05/18,3597.4
2020/05/19,3670.06
2020/05/20,3594.52
2020/05/21,3533.3
2020/05/22,3463.96
2020/05/25,3459.17
2020/05/26,3554.47
2020/05/27,3478.92
2020/05/28,3483.54
2020/05/29,3519.41
2020/06/01,3668.07
2020/06/02,3641.84
2020/06/03,3660.31
2020/06/04,3640.28
2020/06/05,3687.23
2020/06/08,3647.03
2020/06/09,3703.56
2020/06/10,3734.34
2020/06/11,3703.79
2020/06/12,3726.46
2020/06/15,3708.17
2020/06/16,3772.83
2020/06/17,3773.2
2020/06/18,3804.2
2020/06/19,3903.17
2020/06/22,3978.42
2020/06/23,4033.63
2020/06/24,4038.52
2020/06/29,4027.13
2020/06/30,4161.82
2020/07/01,4189.27
2020/07/02,4258.06
2020/07/03,4300.2
2020/07/06,4538.93
2020/07/07,4620.14
2020/07/08,4772.25
2020/07/09,4955.43
2020/07/10,4935.28
2020/07/13,5103.61
2020/07/14,5127.02
2020/07/15,4942.71
2020/07/16,4566.32
2020/07/17,4604.79
2020/07/20,4732.84
2020/07/21,4772.58
2020/07/22,4831.58
2020/07/23,4834.43
2020/07/24,4530.8
2020/07/27,4563.59
2020/07/28,4609.44
2020/07/29,4787.49
2020/07/30,4732.74
2020/07/31,4798.76
2020/08/03,4955.01
2020/08/04,4907.58
2020/08/05,5000.02
2020/08/06,5037.84
2020/08/07,4933.71
2020/08/10,4868.05
2020/08/11,4759.47
2020/08/12,4718.75
2020/08/13,4692.22
2020/08/14,4762.84
2020/08/17,4876.59
2020/08/18,4873.87
2020/08/19,4740.92
2020/08/20,4722.89
2020/08/21,4764.22
2020/08/24,4799.14
2020/08/25,4779.61
2020/08/26,4636.93
2020/08/27,4721.46
2020/08/28,4807.75
2020/08/31,4753.59
2020/09/01,4789.9
2020/09/02,4786.6
2020/09/03,4732.44
2020/09/04,4711.38
2020/09/07,4556.44
2020/09/08,4509
2020/09/09,4333.83
2020/09/10,4296.74
2020/09/11,4415.45
2020/09/14,4437.73
2020/09/15,4466.82
2020/09/16,4423.07
2020/09/17,4429.44
2020/09/18,4516.33
2020/09/21,4503.96
2020/09/22,4444.15
2020/09/23,4456.57
2020/09/24,4364.76
2020/09/25,4372.34
2020/09/28,4342.37
2020/09/29,4405.93
2020/09/30,4399.79
2020/10/09,4538.74
2020/10/12,4713.41
2020/10/13,4713.78
2020/10/14,4652.41
2020/10/15,4635.15
2020/10/16,4594.76
2020/10/19,4575.81
2020/10/20,4645.35
2020/10/21,4529.63
2020/10/22,4493.34
2020/10/23,4375.36
2020/10/26,4370.39
2020/10/27,4417.43
2020/10/28,4459.64
2020/10/29,4475.59
2020/10/30,4401.42
2020/11/02,4513.14
2020/11/03,4580.55
2020/11/04,4580.85
2020/11/05,4684.12
2020/11/06,4687.55
2020/11/09,4790.28
2020/11/10,4715.32
2020/11/11,4535.5
2020/11/12,4593.29
2020/11/13,4575.89
2020/11/16,4603
2020/11/17,4569.52
2020/11/18,4587
2020/11/19,4585.22
2020/11/20,4680.15
2020/11/23,4752.22
2020/11/24,4749.53
2020/11/25,4653.68
2020/11/26,4620.94
2020/11/27,4636.71
2020/11/30,4692.87
2020/12/01,4807.37
2020/12/02,4798.47
2020/12/03,4748.91
2020/12/04,4777.91
2020/12/07,4768
2020/12/08,4802.28
2020/12/09,4724.58
2020/12/10,4734.64
2020/12/11,4630.54
2020/12/14,4699.78
2020/12/15,4758.36
2020/12/16,4710.01
2020/12/17,4782.71
2020/12/18,4832.18
2020/12/21,4995.26
2020/12/22,4843.08
2020/12/23,4954.96
2020/12/24,4973.13
2020/12/25,5040.86
2020/12/28,5042.78
2020/12/29,4940.41
2020/12/30,5083.52
2020/12/31,5226.72
2021/01/04,5410.03
2021/01/05,5518.8
2021/01/06,5561.09
2021/01/07,5748.52
2021/01/08,5739.41
2021/01/11,5692.94
2021/01/12,5936.44
2021/01/13,5941.76
2021/01/14,5803.03
2021/01/15,5763.67
2021/01/18,5904.17
2021/01/19,5770.52
2021/01/20,5917.33
2021/01/21,6077.38
2021/01/22,6149.35
2021/01/25,6246.34
2021/01/26,6009.66
2021/01/27,6030.68
2021/01/28,5740.89
2021/01/29,5692.26
2021/02/01,5781.02
2021/02/02,5934.2
2021/02/03,5840.81
2021/02/04,5791.16
2021/02/05,5659.44
2021/02/08,5773.3
2021/02/09,5969.55
2021/02/10,6089.84
2021/02/18,6145.29
2021/02/19,6101.59
2021/02/22,5928.19
2021/02/23,5849.46
2021/02/24,5623.94
2021/02/25,5572.98
2021/02/26,5385.98
2021/03/01,5555.73
2021/03/02,5448.72
2021/03/03,5558.23
2021/03/04,5304.67
2021/03/05,5304.91
2021/03/08,5081.82
2021/03/09,4915.41
2021/03/10,4997.13
2021/03/11,5110.03
2021/03/12,5141.69
2021/03/15,5036.88
2021/03/16,5027.21
2021/03/17,5122.69
2021/03/18,5197.92
2021/03/19,5019.95
2021/03/22,5147.6
2021/03/23,5044.48
2021/03/24,4898.74
2021/03/25,4878.61
2021/03/26,5077.83
2021/03/29,5052.09
2021/03/30,5129.99
2021/03/31,5066.93
2021/04/01,5134.9
2021/04/02,5260.8
2021/04/06,5281.9
2021/04/07,5282.33
2021/04/08,5280.04
2021/04/09,5211.07
2021/04/12,5020.95
2021/04/13,5044.13
2021/04/14,5206.63
2021/04/15,5200.52
2021/04/16,5181.69
2021/04/19,5353.09
2021/04/20,5330.87
2021/04/21,5356.04
2021/04/22,5403.88
2021/04/23,5486.43
2021/04/26,5511.29
2021/04/27,5562.76
2021/04/28,5608.8
2021/04/29,5626.3
2021/04/30,5661.26
2021/05/06,5624.33
2021/05/07,5475.25
2021/05/10,5503.4
2021/05/11,5437.66
2021/05/12,5486.63
2021/05/13,5362.41
2021/05/14,5455.2
2021/05/17,5569.53
2021/05/18,5607.3
2021/05/19,5673.1
2021/05/20,5609.85
2021/05/21,5608.32
2021/05/24,5640.98
2021/05/25,5724.32
2021/05/26,5694
2021/05/27,5740.35
2021/05/28,5819.49
2021/05/31,6013.55
2021/06/01,5998.32
2021/06/02,5923.66
2021/06/03,5903.41
2021/06/04,5979.27
2021/06/07,5993.11
2021/06/08,5908.21
2021/06/09,5930.18
2021/06/10,6049.32
2021/06/11,6084.98
2021/06/15,6018.21
2021/06/16,5786.03
2021/06/17,5935.13
2021/06/18,6057.37
2021/06/21,6102.16
2021/06/22,6152.94
2021/06/23,6309.16
2021/06/24,6265.28
2021/06/25,6381.87
2021/06/28,6463.55
2021/06/29,6444.37
2021/06/30,6619.48
2021/07/01,6502.48
2021/07/02,6487.72
2021/07/05,6651.75
2021/07/06,6654.07
2021/07/07,6895.99
2021/07/08,7007.86
2021/07/09,7102.02
2021/07/12,7423.92
2021/07/13,7404.5
2021/07/14,7261.99
2021/07/15,7458.83
2021/07/16,7343.76
2021/07/19,7232.09
2021/07/20,7321.24
2021/07/21,7630.12
2021/07/22,7745.8
2021/07/23,7642.08
2021/07/26,7636.52
2021/07/27,7264.63
2021/07/28,7228.17
2021/07/29,7589.86
2021/07/30,7581.67
2021/08/02,7688.7
2021/08/03,7360.4
2021/08/04,7728.97
2021/08/05,7656.03
2021/08/06,7736.52
2021/08/09,7588.9
2021/08/10,7526.22
2021/08/11,7625.68
2021/08/12,7666.85
2021/08/13,7658.24
2021/08/16,7407.88
2021/08/17,7247.24
2021/08/18,7304.73
2021/08/19,7469.11
2021/08/20,7436.57
2021/08/23,7623.45
2021/08/24,7843.95
2021/08/25,7931.97
2021/08/26,7854.85
2021/08/27,7984.92
2021/08/30,8142.17
2021/08/31,8181.83
2021/09/01,7853.02
2021/09/02,7986.1
2021/09/03,7791.04
2021/09/06,7927.37
2021/09/07,8191.42
2021/09/08,8072.19
2021/09/09,8206.44
2021/09/10,8382.81
2021/09/13,8411.06
2021/09/14,8493.51
2021/09/15,8558.76
2021/09/16,8193.62
2021/09/17,8251.02
2021/09/22,8263.47
2021/09/23,8217.52
2021/09/24,8177.63
2021/09/27,7931.11
2021/09/28,7775.41
2021/09/29,7520.79
2021/09/30,7829.81
2021/10/08,7696.74
2021/10/11,7688.21
2021/10/12,7432.42
2021/10/13,7689.41
2021/10/14,7767.63
2021/10/15,7964.56
2021/10/18,8100.01
2021/10/19,8147.31
2021/10/20,8247.24
2021/10/21,8193.26
2021/10/22,8106.09
2021/10/25,8289.85
2021/10/26,8268.05
2021/10/27,8358.26
2021/10/28,8119.82
2021/10/29,8228.07
2021/11/01,8072.19
2021/11/02,8010.51
2021/11/03,7960.64
2021/11/04,8025.51
2021/11/05,7835.83
2021/11/08,8081.3
2021/11/09,8168.25
2021/11/10,7970.8
2021/11/11,7997.8
2021/11/12,8018.51
2021/11/15,7795.95
2021/11/16,7660.19
2021/11/17,7857.28
2021/11/18,7890.35
2021/11/19,7871.6
2021/11/22,8182.9
2021/11/23,8100.81
2021/11/24,7978.15
2021/11/25,7916.03
2021/11/26,8008.48
2021/11/29,8156.89
2021/11/30,8172.04
2021/12/01,8101.8
2021/12/02,8105.57
2021/12/03,8198.2
2021/12/06,8026.01
2021/12/07,7796.65
2021/12/08,8001.69
2021/12/09,7964.43
2021/12/10,8022.44
2021/12/13,7983.95
2021/12/14,7881.97
2021/12/15,7811.25
2021/12/16,7819.32
2021/12/17,7653.66
2021/12/20,7412.84
2021/12/21,7424.44
2021/12/22,7492.17
2021/12/23,7467.27
2021/12/24,7198.15
2021/12/27,7216.5
2021/12/28,7418.84
2021/12/29,7385.47
2021/12/30,7475.05
2021/12/31,7542.56
2022/01/04,7372.28
2022/01/05,7098.72
2022/01/06,7116.84
2022/01/07,6936.68
2022/01/10,6961.38
2022/01/11,6896.45
2022/01/12,7144.29
2022/01/13,7028.13
2022/01/14,7120.24
2022/01/17,7228.99
2022/01/18,7198.98
2022/01/19,7010.31
2022/01/20,6935.15
2022/01/21,6907.51
2022/01/24,7086.33
2022/01/25,6938.88
2022/01/26,7011.03
2022/01/27,6854.95
2022/01/28,6775.78
2022/02/07,6844.86
2022/02/08,6642.01
2022/02/09,6754.93
2022/02/10,6685.74
2022/02/11,6604.48
2022/02/14,6657.93
2022/02/15,6907.27
2022/02/16,6928.42
2022/02/17,7103.76
2022/02/18,7061.54
2022/02/21,7045.33
2022/02/22,7070.61
2022/02/23,7304.52
2022/02/24,7206.57
2022/02/25,7377.99
2022/02/28,7468.69
2022/03/01,7383.06
2022/03/02,7281.73
2022/03/03,7133.79
2022/03/04,6992.94
2022/03/07,6736.7
2022/03/08,6484.67
2022/03/09,6467.2
2022/03/10,6713.34
2022/03/11,6731.72
2022/03/14,6535.38
2022/03/15,6408.8
2022/03/16,6735.39
2022/03/17,6887.14
2022/03/18,6817.22
2022/03/21,6906.71
2022/03/22,6850.21
2022/03/23,6866.38
2022/03/24,6863.81
2022/03/25,6709.6
2022/03/28,6550.45
2022/03/29,6608.35
2022/03/30,6832.91
2022/03/31,6668.2
2022/04/01,6710.3
2022/04/06,6544.46
2022/04/07,6454.08
2022/04/08,6426.51
2022/04/11,6066.95
2022/04/12,6155.02
2022/04/13,6065.5
2022/04/14,6062.49
2022/04/15,5955.31
2022/04/18,6039.33
2022/04/19,6008.32
2022/04/20,5805.48
2022/04/21,5607.8
2022/04/22,5533.96
2022/04/25,5129.88
2022/04/26,4974.5
2022/04/27,5381.71
2022/04/28,5397.46
2022/04/29,5652.32
2022/05/05,5620.41
2022/05/06,5511.78
2022/05/09,5497.78
2022/05/10,5654.11
2022/05/11,5870.75
2022/05/12,5879.21
2022/05/13,5922.44
2022/05/16,5875.95
2022/05/17,6041.27
2022/05/18,6050.76
2022/05/19,6144.14
2022/05/20,6176.09
2022/05/23,6237.68
2022/05/24,6003.22
2022/05/25,6035.73
2022/05/26,6030.04
2022/05/27,6001.49
2022/05/30,6090.43
2022/05/31,6191.25
2022/06/01,6215.8
2022/06/02,6372.46
2022/06/06,6648.17
2022/06/07,6605.9
2022/06/08,6685.2
2022/06/09,6559.6
2022/06/10,6740.66
2022/06/13,6807.92
2022/06/14,6728.57
2022/06/15,6673.72
2022/06/16,6764.18
2022/06/17,6984.1
2022/06/20,7073.48
2022/06/21,6953.73
2022/06/22,6948.37
2022/06/23,7161.62
2022/06/24,7246.44
2022/06/27,7389.45
2022/06/28,7516.2
2022/06/29,7251.6
2022/06/30,7400.43
2022/07/01,7455.51
2022/07/04,7566.69
2022/07/05,7563.83
2022/07/06,7557.6
2022/07/07,7670.48
2022/07/08,7514.26
2022/07/11,7331.54
2022/07/12,7157.48
2022/07/13,7181.3
2022/07/14,7381.98
2022/07/15,7343.66
2022/07/18,7301.39
2022/07/19,7281.63
2022/07/20,7366.37
2022/07/21,7310.78
2022/07/22,7270.55
2022/07/25,7209.99
2022/07/26,7292.18
2022/07/27,7329.06
2022/07/28,7315.9
2022/07/29,7227.83
2022/08/01,7363.73
2022/08/02,7221.71
2022/08/03,7108.49
2022/08/04,7134.44
2022/08/05,7304.72
2022/08/08,7386.53
2022/08/09,7465.8
2022/08/10,7416.71
2022/08/11,7446.18
2022/08/12,7336.09
2022/08/15,7469.87
2022/08/16,7506.57
2022/08/17,7491.34
2022/08/18,7545.75
2022/08/19,7321.08
2022/08/22,7384.88
2022/08/23,7435.46
2022/08/24,7162.74
2022/08/25,7071.08
2022/08/26,7047.46
2022/08/29,7070.73
2022/08/30,7019.58
2022/08/31,6726.35
2022/09/01,6732.98
2022/09/02,6728.78
2022/09/05,6754.7
2022/09/06,6918.38
2022/09/07,7065.37
2022/09/08,6994.71
2022/09/09,6983.31
2022/09/13,6989.15
2022/09/14,6922.63
2022/09/15,6591.08
2022/09/16,6519.95
2022/09/19,6472.32
2022/09/20,6586.22
2022/09/21,6507.55
2022/09/22,6535.88
2022/09/23,6396.94
2022/09/26,6460.18
2022/09/27,6544.79
2022/09/28,6305.28
2022/09/29,6345.85
2022/09/30,6148.25
2022/10/10,5956.14
2022/10/11,5970.46
2022/10/12,6184.23
2022/10/13,6206.01
2022/10/14,6383.13
2022/10/17,6367.26
2022/10/18,6395.49
2022/10/19,6352.32
2022/10/20,6309.24
2022/10/21,6329.38
2022/10/24,6277.21
2022/10/25,6270.12
2022/10/26,6394.91
2022/10/27,6312.57
2022/10/28,6121.87
2022/10/31,6122.35
2022/11/01,6267.29
2022/11/02,6385.03
2022/11/03,6448.47
2022/11/04,6673.79
2022/11/07,6691.43
2022/11/08,6629.7
2022/11/09,6488.17
2022/11/10,6326.14
2022/11/11,6396.64
2022/11/14,6198.44
2022/11/15,6294.15
2022/11/16,6190.87
2022/11/17,6107.51
2022/11/18,6095.57
2022/11/21,6125.86
2022/11/22,6022.45
2022/11/23,6120.9
2022/11/24,6139.06
2022/11/25,5980.1
2022/11/28,5976.77
2022/11/29,5951.82
2022/11/30,6021.51
2022/12/01,6107.44
2022/12/02,6096.1
2022/12/05,6014.79
2022/12/06,6033.47
2022/12/07,6100.82
2022/12/08,6113.52
2022/12/09,6100.14
2022/12/12,6038.32
2022/12/13,5934.44
2022/12/14,5888.63
2022/12/15,6016.98
2022/12/16,5880.38
2022/12/19,5847.75
2022/12/20,5786.23
2022/12/21,5705.18
2022/12/22,5633.83
2022/12/23,5526.23
2022/12/26,5809.41
2022/12/27,5888.74
2022/12/28,5852.85
2022/12/29,5870.35
2022/12/30,5878.5
2023/01/03,5977.84
2023/01/04,5882.36
2023/01/05,6028.5
2023/01/06,6175.72
2023/01/09,6193.3
2023/01/10,6253.06
2023/01/11,6178.87
2023/01/12,6211.46
2023/01/13,6199.05
2023/01/16,6212.55
2023/01/17,6228.83
2023/01/18,6238
2023/01/19,6209.74
2023/01/20,6272.1
2023/01/30,6396.46
2023/01/31,6403.4
2023/02/01,6474.18
2023/02/02,6429.32
2023/02/03,6350.93
2023/02/06,6284.02
2023/02/07,6265.78
2023/02/08,6224.15
2023/02/09,6319.95
2023/02/10,6228.05
2023/02/13,6272.34
2023/02/14,6224.7
2023/02/15,6166.57
2023/02/16,6068.94
2023/02/17,5942.73
2023/02/20,5994.27
2023/02/21,6007.41
2023/02/22,5947.65
2023/02/23,6026.7
2023/02/24,5971.38
2023/02/27,5961.25
2023/02/28,5982.08
2023/03/01,5938.46
2023/03/02,5850.45
2023/03/03,5879.93
2023/03/06,5998.61
2023/03/07,5918.08
2023/03/08,5877.34
2023/03/09,5840.16
2023/03/10,5763.33
2023/03/13,5712.2
2023/03/14,5640.63
2023/03/15,5623.46
2023/03/16,5425.04
2023/03/17,5371.26
2023/03/20,5429.21
2023/03/21,5512.49
2023/03/22,5518.66
2023/03/23,5484.63
2023/03/24,5495.28
2023/03/27,5535.81
2023/03/28,5497.1
2023/03/29,5524.26
2023/03/30,5562.35
2023/03/31,5587.52
2023/04/03,5596.27
2023/04/04,5471.46
2023/04/06,5489.43
2023/04/07,5478.8
2023/04/10,5541.35
2023/04/11,5506.46
2023/04/12,5412.53
2023/04/13,5400.24
2023/04/14,5479.04
2023/04/17,5526.6
2023/04/18,5584.5
2023/04/19,5552.2
2023/04/20,5426.53
2023/04/21,5402.37
2023/04/24,5332.35
2023/04/25,5186.11
2023/04/26,5453.18
2023/04/27,5519.69
2023/04/28,5459.69
2023/05/04,5409.67
2023/05/05,5312.12
2023/05/08,5350.24
2023/05/09,5256.57
2023/05/10,5334.87
2023/05/11,5371.89
2023/05/12,5301
2023/05/15,5438.11
2023/05/16,5433.51
2023/05/17,5454.24
2023/05/18,5405.7
2023/05/19,5403.53
2023/05/22,5432.34
2023/05/23,5365.28
2023/05/24,5397.04
2023/05/25,5426.08
2023/05/26,5362.09
2023/05/29,5268.84
2023/05/30,5306.89
2023/05/31,5269.31
2023/06/01,5261.63
2023/06/02,5326.42
2023/06/05,5264.33
2023/06/06,5208.69
2023/06/07,5126
2023/06/08,5117.24
2023/06/09,5170.48
2023/06/12,5194.47
2023/06/13,5196.26
2023/06/14,5166.09
2023/06/15,5340.95
2023/06/16,5396.16
2023/06/19,5396.22
2023/06/20,5404.8
2023/06/21,5334.59
2023/06/26,5294.52
2023/06/27,5321.16
2023/06/28,5323.58
2023/06/29,5316.39
2023/06/30,5390.79
2023/07/03,5443.9
2023/07/04,5447.5
2023/07/05,5383.45
2023/07/06,5357.45
2023/07/07,5285.21
2023/07/10,5339.02
2023/07/11,5377.39
2023/07/12,5321.44
2023/07/13,5345.52
2023/07/14,5282.22
2023/07/17,5275.38
2023/07/18,5254.72
2023/07/19,5196.41
2023/07/20,5150.51
2023/07/21,5111.31
2023/07/24,5076.36
2023/07/25,5168.64
2023/07/26,5139.72
2023/07/27,5135.63
2023/07/28,5173.64
2023/07/31,5243.93
2023/08/01,5197.87
2023/08/02,5182.84
2023/08/03,5207.01
2023/08/04,5241.2
2023/08/07,5217.33
2023/08/08,5181.26
2023/08/09,5130.04
2023/08/10,5142.98
2023/08/11,5042.04
2023/08/14,5072.49
2023/08/15,5004.97
2023/08/16,4917.48
2023/08/17,4979.68
2023/08/18,4877.26
2023/08/21,4823.58
2023/08/22,4891.31
2023/08/23,4781.99
2023/08/24,4820.27
2023/08/25,4730.1
2023/08/28,4763.18
2023/08/29,4922.67
2023/08/30,4958.52
2023/08/31,4917.37
2023/09/01,4911.58
2023/09/04,4959.29
2023/09/05,4925.62
2023/09/06,4934.88
2023/09/07,4808.58
2023/09/08,4822.28
2023/09/11,4895.44
2023/09/12,4888.73
2023/09/13,4815.75
2023/09/14,4766.59
2023/09/15,4757.42
2023/09/18,4765.5
2023/09/19,4718.34
2023/09/20,4664.83
2023/09/21,4635.89
2023/09/22,4719.95
2023/09/25,4698.3
2023/09/26,4706.15
2023/09/27,4723.16
2023/09/28,4780.69
2023/10/09,4794.4
2023/10/10,4768.43
2023/10/11,4747.25
2023/10/12,4802.98
2023/10/13,4737.87
2023/10/16,4687.03
2023/10/17,4699.08
2023/10/18,4624.27
2023/10/19,4566.79
2023/10/20,4528.16
2023/10/23,4427.69
2023/10/24,4509.47
2023/10/25,4540.78
2023/10/26,4596.28
2023/10/27,4667.42
2023/10/30,4696.94
2023/10/31,4641.39
2023/11/01,4630.09
2023/11/02,4570.18
2023/11/03,4639.18
2023/11/06,4725.57
2023/11/07,4727.71
2023/11/08,4700.99
2023/11/09,4702.74
2023/11/10,4683.89
2023/11/13,4724.16
2023/11/14,4746.35
2023/11/15,4778.69
2023/11/16,4713.8
2023/11/17,4759.14
2023/11/20,4761.38
2023/11/21,4739.58
2023/11/22,4632.64
2023/11/23,4695.59
2023/11/24,4623.56
2023/11/27,4664.77
2023/11/28,4672.81
2023/11/29,4659.63
2023/11/30,4658.57
2023/12/01,4659.99
2023/12/04,4674.72
2023/12/05,4610.74
2023/12/06,4636.17
2023/12/07,4647.28
2023/12/08,4727.11
2023/12/11,4780.75
2023/12/12,4769.36
2023/12/13,4721.72
2023/12/14,4693.04
2023/12/15,4650.76
2023/12/18,4627.49
2023/12/19,4644.42
2023/12/20,4572.53
2023/12/21,4615.96
2023/12/22,4591.08
2023/12/25,4617.47
2023/12/26,4549.06
2023/12/27,4604.28
2023/12/28,4664.74
2023/12/29,4751.42
2024/01/02,4731.05
2024/01/03,4700.18
2024/01/04,4656.56
2024/01/05,4579.01
2024/01/08,4537.55
2024/01/09,4557.03
2024/01/10,4529.01
2024/01/11,4604.52
2024/01/12,4581.01
2024/01/15,4580.21
2024/01/16,4599.83
2024/01/17,4489.47
2024/01/18,4554.47
2024/01/19,4517.5
2024/01/22,4356.85
2024/01/23,4432.11
2024/01/24,4467.65
2024/01/25,4591.13
2024/01/26,4544.05
2024/01/29,4387.14
2024/01/30,4314.16
2024/01/31,4229.35
2024/02/01,4303.14
2024/02/02,4213.87
2024/02/05,4152.82
2024/02/06,4427.32
2024/02/07,4554.83
2024/02/08,4629.29
2024/02/19,4826.69
2024/02/20,4852.81
2024/02/21,4829.31
2024/02/22,4909.82
2024/02/23,4908.65
2024/02/26,4932.73
2024/02/27,5108.25
2024/02/28,4884.54
2024/02/29,5101.41
2024/03/01,5133.8
2024/03/04,5216.01
2024/03/05,5214.8
2024/03/06,5233.45
2024/03/07,5158.33
2024/03/08,5286.59
2024/03/11,5320.36
2024/03/12,5253.11
2024/03/13,5277.86
2024/03/14,5319.3
2024/03/15,5437.85
2024/03/18,5530.43
2024/03/19,5456.79
2024/03/20,5423.25
2024/03/21,5396.03
2024/03/22,5352.18
2024/03/25,5303.19
2024/03/26,5296.67
2024/03/27,5158.31
2024/03/28,5232.53
2024/03/29,5316.94
2024/04/01,5456.43
2024/04/02,5465.34
2024/04/03,5420.34
2024/04/08,5440.85
2024/04/09,5431.38
2024/04/10,5344.76
2024/04/11,5400.28
2024/04/12,5483.78
2024/04/15,5539.89
2024/04/16,5396.45
2024/04/17,5581.73
2024/04/18,5575.49
2024/04/19,5529.88
2024/04/22,5424.27
2024/04/23,5344.65
2024/04/24,5452.58
2024/04/25,5402.71
2024/04/26,5608.97
2024/04/29,5672.71
2024/04/30,5638.84
2024/05/06,5687.16
2024/05/07,5653.22
2024/05/08,5579.18
2024/05/09,5650.68
2024/05/10,5620.4
2024/05/13,5585.01
2024/05/14,5568.21
2024/05/15,5522.14
2024/05/16,5498.07
2024/05/17,5532.98
2024/05/20,5572.48
2024/05/21,5556.27
2024/05/22,5522.66
2024/05/23,5443.7
2024/05/24,5334.47
2024/05/27,5451.37
2024/05/28,5399.96
2024/05/29,5402.75
2024/05/30,5430.43
2024/05/31,5420.82
2024/06/03,5534.47
2024/06/04,5583.31
2024/06/05,5524.05
2024/06/06,5525.84
2024/06/07,5473.54
2024/06/11,5528.78
2024/06/12,5542.67
2024/06/13,5601.92
2024/06/14,5717.61
2024/06/17,5801.28
2024/06/18,5863.63
2024/06/19,5833.28
2024/06/20,5801.26
2024/06/21,5828.99
2024/06/24,5711.76
2024/06/25,5577.42
2024/06/26,5697.43
2024/06/27,5593.48
2024/06/28,5654.51
2024/07/01,5748.94
2024/07/02,5675.45
2024/07/03,5633.95
2024/07/04,5599.14
2024/07/05,5625.41
2024/07/08,5620.37
2024/07/09,5819.23
2024/07/10,5844.77
2024/07/11,5894.06
2024/07/12,5906.77
2024/07/15,5868.72
2024/07/16,5904.41
2024/07/17,5780.72
2024/07/18,5778.7
2024/07/19,5742.97
2024/07/22,5724.94
2024/07/23,5486.98
2024/07/24,5405.5
2024/07/25,5277.26
2024/07/26,5345.96
2024/07/29,5360.9
2024/07/30,5335.8
2024/07/31,5515.37
2024/08/01,5507.12
2024/08/02,5302.58
2024/08/05,5062.66
2024/08/06,5146.38
2024/08/07,5130.75
2024/08/08,5105.57
2024/08/09,5135.23
2024/08/12,5131.85
2024/08/13,5192.82
2024/08/14,5137.99
2024/08/15,5162.66
2024/08/16,5201.79
2024/08/19,5215.09
2024/08/20,5185.23
2024/08/21,5176.48
2024/08/22,5131.7
2024/08/23,5100.06
2024/08/26,5054.54
2024/08/27,4961.69
2024/08/28,4958.1
2024/08/29,4941.58
2024/08/30,5074.28
2024/09/02,4883.15
2024/09/03,4954.61
2024/09/04,4902.08
2024/09/05,4914.4
2024/09/06,4819.87
2024/09/09,4833.32
2024/09/10,4891.52
2024/09/11,4882.55
2024/09/12,4855.39
2024/09/13,4884.5
2024/09/18,4838.36
2024/09/19,4847.14
2024/09/20,4820.78
2024/09/23,4794.32
2024/09/24,5056.52
2024/09/25,5064.62
2024/09/26,5288.11
2024/09/27,5586.59
2024/09/30,6281.65
2024/10/08,7086.38
2024/10/09,6708.12
2024/10/10,6543.18
2024/10/11,6310.6
2024/10/14,6491.01
2024/10/15,6345.48
2024/10/16,6197.09
2024/10/17,6210.44
2024/10/18,6680.87
2024/10/21,6730.08
2024/10/22,6793.52
2024/10/23,6639.26
2024/10/24,6636.38
2024/10/25,6695.84
2024/10/28,6636.5
2024/10/29,6508.66
2024/10/30,6512.48
2024/10/31,6555.07
2024/11/01,6353.29
2024/11/04,6493.19
2024/11/05,6718.54
2024/11/06,6659.12
2024/11/07,6787.97
2024/11/08,6767.83
2024/11/11,6961.29
2024/11/12,6858.1
2024/11/13,6936.58
2024/11/14,6678.41
2024/11/15,6480.28
2024/11/18,6290.4
2024/11/19,6446.91
2024/11/20,6494.3
2024/11/21,6457.76
2024/11/22,6219.33
2024/11/25,6108.39
2024/11/26,6073.44
2024/11/27,6224.82
2024/11/28,6171.52
2024/11/29,6278.59
2024/12/02,6399.92
2024/12/03,6325.05
2024/12/04,6295.01
2024/12/05,6343.71
2024/12/06,6414.53
2024/12/09,6330.15
2024/12/10,6391.45
2024/12/11,6495.68
2024/12/12,6562.66
2024/12/13,6500.32
2024/12/16,6426.5
2024/12/17,6380.51
2024/12/18,6458.37
2024/12/19,6621.35
2024/12/20,6718.83
2024/12/23,6615.78
2024/12/24,6685.85
2024/12/25,6730.48
2024/12/26,6946.06
2024/12/27,6849.72
2024/12/30,6798.91
2024/12/31,6538.07
2025/01/02,6308.47
2025/01/03,6223.56
2025/01/06,6194.9
2025/01/07,6472.58
2025/01/08,6485.15
2025/01/09,6498.72
